timestamp_ns,time_s,center_row_px,center_col_px,tracked
1788946125869542316,4.3728168510000005,548.5,425.0,1
1788946125905106729,4.408381264,548.5,425.0,1
1788946125938084439,4.441358974,548.5,425.0,1
1788946125970228882,4.473503417,548.5,425.0,1
1788946126007293731,4.510568266,547.0,425.5,1
1788946126037275970,4.540550505000001,547.0,425.5,1
1788946126069200086,4.5724746210000005,542.0,423.5,1
1788946126105252788,4.608527323000001,542.0,423.0,1
1788946126137637198,4.640911733,536.5,422.0,1
1788946126169397269,4.672671804,536.5,422.0,1
1788946126205354578,4.708629113000001,536.5,422.0,1
1788946126237452609,4.740727144,533.5,421.5,1
1788946126269418747,4.7726932820000005,533.5,421.5,1
1788946126305377209,4.8086517440000005,528.0,421.0,1
1788946126337568881,4.840843416,527.5,421.0,1
1788946126369271414,4.872545949,529.0,421.5,1
1788946126405276414,4.908550949,529.0,421.5,1
1788946126437498199,4.940772734,529.0,421.5,1
1788946126469274399,4.972548934000001,529.0,421.5,1
1788946126505421087,5.008695622,526.5,422.0,1
1788946126537550560,5.040825095000001,531.0,422.5,1
1788946126569409259,5.0726837940000005,531.5,422.5,1
1788946126605336499,5.108611034,538.0,425.0,1
1788946126637459720,5.140734255,538.0,425.0,1
1788946126669411093,5.172685628,541.0,424.5,1
1788946126705492936,5.208767471000001,541.0,424.0,1
1788946126737443731,5.240718266,545.5,425.0,1
1788946126770494494,5.273769029,545.5,425.0,1
1788946126805237067,5.308511602,545.5,425.0,1
1788946126837468510,5.340743045,548.5,425.0,1
1788946126869395933,5.372670468,548.5,425.0,1
1788946126905184522,5.408459057,548.5,426.0,1
1788946126937334336,5.440608871,548.5,426.0,1
1788946126969191475,5.472466010000001,547.5,425.5,1
1788946127005012682,5.508287217,547.5,424.5,1
1788946127037390849,5.540665384,544.0,423.0,1
1788946127069031654,5.572306189000001,544.0,423.5,1
1788946127105011783,5.608286318,540.5,422.0,1
1788946127137318896,5.640593431,538.0,421.5,1
1788946127169184448,5.672458983,537.5,421.5,1
1788946127205252127,5.708526662000001,533.0,422.0,1
1788946127237408712,5.740683247000001,532.5,422.0,1
1788946127269494888,5.772769423000001,528.5,422.0,1
1788946127305091948,5.808366483,528.5,422.0,1
1788946127337187888,5.840462423,529.5,422.5,1
1788946127369192104,5.872466639000001,529.0,422.5,1
1788946127407832420,5.911106955,526.5,422.5,1
1788946127437339335,5.94061387,526.5,422.5,1
1788946127469191644,5.972466179,526.5,422.5,1
1788946127505194990,6.008469525000001,530.5,423.0,1
1788946127537280222,6.040554757000001,530.5,423.0,1
1788946127569168483,6.072443018,534.5,425.0,1
1788946127604944535,6.1082190700000005,534.5,425.0,1
1788946127637130038,6.1404045730000005,539.0,424.5,1
1788946127669339627,6.172614162,539.0,424.5,1
1788946127705357076,6.208631611,541.5,424.5,1
1788946127737387280,6.240661815,544.0,425.0,1
1788946127769304617,6.2725791520000005,544.0,425.0,1
1788946127804887214,6.308161749000001,547.0,425.0,1
1788946127837181276,6.340455811,547.0,425.0,1
1788946127869113269,6.372387804000001,548.5,425.5,1
1788946127905385350,6.4086598850000005,548.5,426.0,1
1788946127937695487,6.440970022,548.5,425.5,1
1788946127969037990,6.472312525,549.0,425.5,1
1788946128005075249,6.508349784,547.0,425.0,1
1788946128037374548,6.540649083000001,545.5,425.0,1
1788946128069372136,6.572646671,545.5,425.0,1
1788946128105156984,6.608431519000001,540.5,422.5,1
1788946128137312052,6.6405865870000005,540.5,422.5,1
1788946128169223106,6.6724976410000005,534.5,421.5,1
1788946128205139816,6.708414351,534.5,421.5,1
1788946128237205771,6.740480306,530.0,421.5,1
1788946128269383192,6.772657727,530.0,422.0,1
1788946128305144824,6.808419359,530.0,420.5,1
1788946128337520328,6.840794863,530.0,420.5,1
1788946128370089513,6.873364048,530.0,420.5,1
1788946128405386249,6.908660784,530.0,421.5,1
1788946128437223640,6.940498175,530.0,420.5,1
1788946128469273011,6.972547546,531.0,422.0,1
1788946128505026007,7.008300542000001,531.0,422.5,1
1788946128537440268,7.040714803,533.0,423.5,1
1788946128569242835,7.072517370000001,533.5,423.5,1
1788946128605139766,7.108414301000001,538.0,426.0,1
1788946128637557164,7.1408316990000005,537.5,426.0,1
1788946128671164722,7.174439257,538.0,426.0,1
1788946128706037887,7.209312422000001,540.5,424.5,1
1788946128737389944,7.240664479,541.0,424.5,1
1788946128769364045,7.272638580000001,546.5,425.0,1
1788946128805327190,7.308601725000001,546.5,425.0,1
1788946128837169269,7.340443804,548.0,425.0,1
1788946128869089487,7.372364022,548.0,425.0,1
1788946128905446182,7.4087207170000005,548.5,425.0,1
1788946128937640681,7.4409152160000005,548.5,425.0,1
1788946128969306778,7.472581313,549.0,425.0,1
1788946129005428143,7.508702678000001,547.5,425.0,1
1788946129037459048,7.540733583000001,547.5,425.5,1
1788946129069100381,7.572374916,542.0,423.0,1
1788946129104971235,7.608245770000001,542.0,423.0,1
1788946129137221175,7.640495710000001,536.5,422.0,1
1788946129169151874,7.672426409000001,536.5,422.0,1
1788946129205340513,7.708615048,532.5,421.5,1
1788946129237149518,7.740424053000001,535.0,421.5,1
1788946129268966604,7.772241139,535.0,421.5,1
1788946129304920167,7.808194702000001,531.0,421.0,1
1788946129337214338,7.840488873000001,528.5,421.0,1
1788946129369179857,7.872454392000001,530.0,420.5,1
1788946129405045528,7.908320063000001,530.0,420.5,1
1788946129436919687,7.940194222000001,530.5,420.5,1
1788946129469203517,7.9724780520000005,530.5,420.5,1
1788946129505193424,8.008467959,532.5,421.5,1
1788946129537230265,8.0405048,532.5,421.5,1
1788946129569103047,8.072377582,532.5,421.5,1
1788946129604980321,8.108254856,536.5,424.5,1
1788946129637239514,8.140514049,536.5,424.5,1
1788946129671168234,8.174442769,539.5,424.5,1
1788946129705122478,8.208397013,539.5,424.5,1
1788946129737271723,8.240546258,544.0,426.0,1
1788946129770474558,8.273749093000001,544.0,426.5,1
1788946129805001313,8.308275848000001,547.0,426.0,1
1788946129837460642,8.340735177000001,546.5,426.0,1
1788946129869306505,8.37258104,547.0,426.0,1
1788946129908697933,8.411972468,548.5,426.0,1
1788946129939134047,8.442408582,548.5,426.0,1
1788946129970020582,8.473295117000001,547.5,426.0,1
1788946130004943586,8.508218121,547.5,426.0,1
1788946130037087739,8.540362274000001,544.5,425.0,1
1788946130071407747,8.574682282000001,544.5,425.0,1
1788946130107345949,8.610620484,537.5,422.5,1
1788946130139265774,8.642540309000001,537.5,423.0,1
1788946130170437783,8.673712318,537.0,423.0,1
1788946130205265411,8.708539946,533.5,422.5,1
1788946130237402964,8.740677499,535.5,422.5,1
1788946130269147917,8.772422452,529.5,422.0,1
1788946130305183487,8.808458022,532.5,422.0,1
1788946130337420562,8.840695097000001,530.5,422.5,1
1788946130369171786,8.872446321,530.0,422.5,1
1788946130405084747,8.908359282000001,530.0,422.0,1
1788946130437090744,8.940365279,529.5,422.0,1
1788946130469244203,8.972518738,529.5,422.0,1
1788946130505024416,9.008298951,531.0,422.5,1
1788946130537277605,9.04055214,531.0,422.5,1
1788946130569210923,9.072485458000001,534.5,423.5,1
1788946130605167189,9.108441724,534.5,423.0,1
1788946130637299812,9.140574347000001,539.0,424.0,1
1788946130669190872,9.172465407,539.0,424.0,1
1788946130705131706,9.208406241,543.5,425.0,1
1788946130736996962,9.240271497,543.5,425.0,1
1788946130769492161,9.272766696,546.0,424.5,1
1788946130804964882,9.308239417000001,547.0,425.0,1
1788946130837191121,9.340465656000001,547.0,425.0,1
1788946130869079243,9.372353778,548.5,426.5,1
1788946130905019396,9.408293931000001,548.5,426.5,1
1788946130937165752,9.440440287000001,547.5,425.5,1
1788946130969224971,9.472499506,547.5,425.5,1
1788946131005244223,9.508518758000001,545.5,426.0,1
1788946131037411918,9.540686453000001,545.5,426.0,1
1788946131069109328,9.572383863,543.5,425.5,1
1788946131104986178,9.608260713,541.0,422.5,1
1788946131137307061,9.640581596,541.0,422.5,1
1788946131169001863,9.672276398000001,535.5,421.5,1
1788946131204969827,9.708244362,535.5,421.5,1
1788946131237055976,9.740330511,530.5,422.0,1
1788946131269229348,9.772503883,530.5,422.0,1
1788946131305183825,9.808458360000001,530.0,421.5,1
1788946131337401798,9.840676333000001,530.0,421.5,1
1788946131369057725,9.87233226,530.0,421.5,1
1788946131405291454,9.908565989000001,527.0,421.5,1
1788946131437326328,9.940600863,527.0,421.5,1
1788946131469444632,9.972719167000001,530.0,421.5,1
1788946131505270000,10.008544535,530.0,421.5,1
1788946131537286729,10.040561264,532.0,423.5,1
1788946131569073330,10.072347865000001,532.5,423.5,1
1788946131604917454,10.108191989,538.0,425.0,1
1788946131637002050,10.140276585,538.0,425.0,1
1788946131669115882,10.172390417,538.0,425.0,1
1788946131704953582,10.208228117,541.5,424.5,1
1788946131737167991,10.240442526,541.5,424.5,1
1788946131769361848,10.272636383,545.5,425.0,1
1788946131805156000,10.308430535000001,545.5,425.0,1
1788946131836938295,10.34021283,548.5,424.5,1
1788946131868975814,10.372250349,548.5,425.0,1
1788946131904998609,10.408273144,548.5,425.0,1
1788946131937126231,10.440400766,549.0,425.0,1
1788946131968999415,10.47227395,548.0,425.5,1
1788946132005116081,10.508390616,547.5,425.5,1
1788946132037356072,10.540630607,547.5,425.5,1
1788946132069052268,10.572326803000001,543.0,424.0,1
1788946132105025668,10.608300203,543.0,424.0,1
1788946132137156271,10.640430806000001,537.0,422.0,1
1788946132169039624,10.672314159,537.0,422.0,1
1788946132205240470,10.708515005,532.0,422.5,1
1788946132237474593,10.740749128000001,532.5,422.5,1
1788946132269096927,10.772371462,532.5,421.0,1
1788946132305131949,10.808406484,528.0,421.0,1
1788946132337146521,10.840421056,531.0,421.0,1
1788946132368916392,10.872190927,530.0,421.5,1
1788946132405060862,10.908335397,530.0,421.5,1
1788946132440285943,10.943560478,530.0,421.5,1
1788946132468997842,10.972272377000001,530.0,421.5,1
1788946132504949381,11.008223916,531.5,421.5,1
1788946132537170606,11.040445141000001,531.5,421.5,1
1788946132569056242,11.072330777000001,536.0,424.5,1
1788946132605037017,11.108311552,537.0,424.5,1
1788946132637170851,11.140445386000001,537.0,424.5,1
1788946132669025238,11.172299773,539.5,424.0,1
1788946132704909248,11.208183783,539.5,424.0,1
1788946132736974786,11.240249321,544.5,425.0,1
1788946132769082647,11.272357182,544.5,425.0,1
1788946132804982007,11.308256542,547.5,425.0,1
1788946132837037502,11.340312037,547.5,425.0,1
1788946132869050004,11.372324539000001,548.0,425.0,1
1788946132905062095,11.40833663,548.5,425.5,1
1788946132937182370,11.440456905000001,548.5,425.5,1
1788946132969122432,11.472396967,548.0,425.5,1
1788946133004985126,11.508259661,548.0,425.5,1
1788946133037046731,11.540321266000001,545.0,425.0,1
1788946133069021344,11.572295879,545.0,425.0,1
1788946133105118074,11.608392609000001,538.5,422.5,1
1788946133136979095,11.64025363,538.5,422.5,1
1788946133168967875,11.67224241,534.5,421.5,1
1788946133204945091,11.708219626,534.0,422.0,1
1788946133237130599,11.740405134000001,536.5,421.5,1
1788946133269139176,11.772413711,529.5,421.5,1
1788946133305118727,11.808393262000001,529.5,421.5,1
1788946133337145814,11.840420349,527.0,422.0,1
1788946133369193703,11.872468238000002,530.0,422.0,1
1788946133404990592,11.908265127,529.0,421.5,1
1788946133437122573,11.940397108,529.0,421.5,1
1788946133469065492,11.972340027000001,530.5,422.5,1
1788946133505061815,12.00833635,527.5,422.5,1
1788946133537090306,12.040364841,530.5,422.5,1
1788946133569106565,12.072381100000001,533.5,424.0,1
1788946133605081610,12.108356145,534.0,424.0,1
1788946133637212279,12.140486814,538.5,424.5,1
1788946133669226763,12.172501298,538.5,424.5,1
1788946133705279616,12.208554151000001,543.0,425.0,1
1788946133737440923,12.240715458,542.5,425.0,1
1788946133769138353,12.272412888000002,546.5,425.0,1
1788946133805105095,12.308379630000001,546.5,425.0,1
1788946133837339214,12.340613749000001,546.5,425.0,1
1788946133868885459,12.372159994,548.5,425.0,1
1788946133904813115,12.40808765,548.5,425.0,1
1788946133937571423,12.440845958,548.5,425.0,1
1788946133968889629,12.472164164,548.5,424.5,1
1788946134005064637,12.508339172000001,547.0,425.5,1
1788946134037397018,12.540671553000001,547.0,425.5,1
1788946134069040712,12.572315247,544.0,422.5,1
1788946134105148741,12.608423276,541.5,422.5,1
1788946134137326631,12.640601166000001,541.5,422.5,1
1788946134169308318,12.672582853000002,536.0,422.0,1
1788946134205264019,12.708538554,536.0,422.0,1
1788946134237233839,12.740508374000001,533.0,421.5,1
1788946134269154471,12.772429006000001,533.0,421.5,1
1788946134305246136,12.808520671,530.0,421.0,1
1788946134337322796,12.840597331000001,530.0,421.0,1
1788946134369263270,12.872537805,529.5,421.5,1
1788946134404979728,12.908254263000002,529.5,421.5,1
1788946134437293905,12.940568440000002,529.5,421.5,1
1788946134469219314,12.972493849000001,530.0,422.5,1
1788946134505246694,13.008521229000001,530.5,422.5,1
1788946134537304508,13.040579043000001,533.0,423.5,1
1788946134569318118,13.072592653000001,533.0,423.5,1
1788946134605020639,13.108295174,537.5,425.0,1
1788946134637237591,13.140512126,537.5,425.0,1
1788946134669372150,13.172646685,541.0,424.5,1
1788946134705095541,13.208370076000001,541.0,424.5,1
1788946134736959901,13.240234436000001,544.0,424.0,1
1788946134769252568,13.272527103000002,546.0,424.5,1
1788946134805243433,13.308517968,546.0,424.5,1
1788946134837156675,13.34043121,548.0,425.0,1
1788946134869093872,13.372368407000002,548.0,425.0,1
1788946134905208499,13.408483034000001,548.5,425.0,1
1788946134937167205,13.44044174,548.5,425.5,1
1788946134969125249,13.472399784,547.5,425.5,1
1788946135005212823,13.508487358,547.5,425.5,1
1788946135037320953,13.540595488000001,545.0,424.5,1
1788946135069391627,13.572666162,542.5,424.0,1
1788946135105265665,13.6085402,543.0,424.0,1
1788946135137454811,13.640729346,537.0,421.5,1
1788946135169335243,13.672609778,537.0,422.0,1
1788946135205125478,13.708400013,532.5,422.5,1
1788946135237320081,13.740594616000001,532.5,422.5,1
1788946135269317875,13.772592410000001,531.5,421.0,1
1788946135305076811,13.808351346,529.0,421.0,1
1788946135336999645,13.840274180000002,531.0,421.0,1
1788946135368972155,13.87224669,530.0,421.0,1
1788946135404951427,13.908225962000001,530.0,421.0,1
1788946135436892700,13.940167235,530.0,421.5,1
1788946135468927088,13.972201623,530.0,421.5,1
1788946135504953962,14.008228497000001,531.5,421.5,1
1788946135537123640,14.040398175000002,532.0,421.5,1
1788946135568962692,14.072237227,536.0,424.0,1
1788946135604985352,14.108259887,536.0,424.0,1
